申请时间,用户ID,认证年,认证月,认证日,身份证是否存在,是否认证,是否电话认证,认证间隔时间,银行卡数量,储蓄卡比例,信用卡比例,性别,年龄,订单总额,均值,标准差,预留不同电话数量,贷款次数
2016/12/25 22:37,A762843025394356099,2016,10,12,0,1,0,74.0,1,1.0,0.0,1,57,15234.0,5078.0,4268.17291,5,4
2016/5/24 10:06,A463574705063791639,2015,12,22,0,1,0,154.0,4,0.0,1.0,1,52,7287.9,809.766666,2204.98711,4,1
2017/4/24 9:05,A773206223549808775,2017,7,29,0,1,1,-96.0,2,1.0,0.0,0,30,11962.58,373.830625,479.86966,2,1
2017/3/24 0:56,A305981859756040301,2016,6,4,0,1,0,293.0,3,1.0,0.0,1,32,909.7,69.976923,52.1830297,1,2
2017/3/21 3:54,A470045375474371228,2017,4,23,1,1,1,-33.0,2,0.5,0.5,1,35,6032.25,402.15,326.425032,3,5
2017/3/21 21:19,A655210527343605788,2014,8,1,0,1,1,963.0,5,0.14285714,0.85714285,1,48,24014.2,889.414814,2450.54031,3,3
2016/5/7 4:42,A415169171230307609,2016,7,25,1,1,1,-79.0,2,1.0,0.0,0,64,441.23,49.0255555,34.3189867,4,5
2017/3/10 14:08,A275881250728627191,2017,7,9,0,1,1,-121.0,1,1.0,0.0,1,55,4017.5,669.583333,859.2753,2,1
2017/4/25 19:09,A804982749338959247,2015,7,6,1,1,1,659.0,2,0.5,0.5,1,50,4554.5,267.911764,333.670061,2,1
2017/3/30 12:45,A183770268275622895,2016,1,30,0,1,0,425.0,2,0.5,0.5,0,29,14535.9,3633.975,2439.44931,4,4
2017/3/27 17:23,A302587459677528636,2016,10,18,1,1,0,160.0,1,1.0,0.0,1,54,12989.5,276.37234,528.457461,2,2
2016/7/25 14:13,A460332616886409604,2016,3,29,1,1,0,118.0,3,0.33333333,0.66666666,1,64,32613.7,1207.91481,2010.73272,5,2
2017/4/10 15:19,A482526198564350571,2016,8,2,1,1,0,251.0,1,1.0,0.0,0,39,30832.08,308.3208,672.161862,4,3
2017/4/29 14:44,A391852320237360877,2017,6,17,1,1,1,-49.0,3,1.0,0.0,1,29,11990.97,266.466,706.853648,5,4
2017/3/16 14:13,A819859371272701288,2017,9,26,1,1,1,-194.0,3,0.75,0.25,1,56,194315.8,482.173201,1112.95917,4,5
2017/3/13 14:41,A348132123420656935,2016,10,26,1,1,0,138.0,1,1.0,0.0,0,62,1686.5,187.388888,150.098671,3,3
2017/4/17 8:57,A855652905814189581,2017,1,17,0,1,0,90.0,1,1.0,0.0,1,55,15697.8,5232.6,4516.55033,3,4
2016/11/29 19:46,A767563031607710138,2016,11,28,1,1,1,1.0,1,1.0,0.0,1,48,1135.6,126.177777,78.9302505,3,3
2017/3/13 16:26,A440658218543088566,2015,12,7,1,1,0,462.0,3,0.33333333,0.66666666,0,35,26532.0,4422.0,5305.18667,5,3
2017/3/13 13:00,A537777267322428075,2017,5,23,1,1,0,-71.0,2,0.5,0.5,1,61,10647.3,462.926087,687.06675,4,2
2017/4/13 15:35,A881151227946745025,2017,1,1,1,1,0,102.0,1,1.0,0.0,0,65,114.9,57.45,16.3341666,2,1
2017/4/24 20:58,A962912936026817967,2017,7,12,1,1,0,-79.0,3,0.66666666,0.33333333,1,40,95120.34,923.498446,2134.30378,4,5
2017/4/9 11:56,A762497990678995441,2017,3,23,1,1,1,17.0,1,1.0,0.0,1,26,2166.1,52.8317073,32.2841094,2,2
2016/11/22 10:57,A617725386211145765,2017,9,27,0,1,0,-309.0,6,0.33333333,0.66666666,0,32,200086.8,570.047863,1260.82755,4,2
2016/9/3 7:56,A422055208236598570,2015,9,24,0,1,1,345.0,2,1.0,0.0,0,36,42157.19,1080.95359,1884.83783,3,3
2017/4/23 15:11,A641388572117333701,2017,5,20,0,1,0,-27.0,2,1.0,0.0,0,47,781.8,86.8666666,49.4743115,2,3
2016/10/6 16:45,A102622828448739432,2016,10,10,1,1,1,-4.0,2,1.0,0.0,0,63,1599.0,399.75,481.886829,3,5
2017/3/12 2:38,A544774477082829128,2016,10,6,1,1,1,157.0,4,1.0,0.0,1,61,10871.95,319.763235,563.891889,5,1
2017/4/24 20:50,A294949985474359790,2016,10,30,1,1,1,176.0,2,1.0,0.0,1,35,1446.2,45.19375,56.018927,2,1
2017/3/4 15:49,A895529824677089813,2015,12,5,0,1,0,455.0,3,0.8,0.2,0,49,15236.45,662.454347,776.10484,2,3
2016/9/18 17:02,A295046907296734560,2015,2,12,0,1,0,584.0,5,1.0,0.0,0,49,29938.11,311.855312,868.03056,2,1
2016/7/12 1:17,A307189215461390976,2015,6,18,1,1,0,390.0,3,0.25,0.75,0,59,49267.21,478.322427,1120.28748,1,1
2017/3/5 13:45,A291917957658424606,2017,6,27,1,1,1,-114.0,2,1.0,0.0,0,41,3700.45,308.370833,361.625665,2,1
2016/9/8 15:38,A221156036945232519,2017,6,19,0,1,1,-284.0,3,0.75,0.25,0,46,38312.2,342.073214,858.163769,4,2
2016/7/8 23:12,A554826358307504671,2017,7,22,0,1,0,-379.0,3,0.33333333,0.66666666,0,41,1581.6,112.971428,87.4688641,2,4
2016/10/5 14:59,A450487379008536229,2016,10,20,1,1,0,-15.0,1,1.0,0.0,1,32,336.8,56.1333333,31.1811267,4,5
2016/12/5 11:34,A333967870778967648,2014,12,12,1,1,0,724.0,5,0.28571428,0.71428571,0,56,34043.4,386.856818,645.207914,2,1
2016/5/12 10:06,A107883149886890238,2017,7,18,0,1,1,-432.0,5,0.28571428,0.71428571,1,62,42716.12,206.358067,372.491277,4,1
2017/3/5 21:32,A864423514061157088,2017,6,7,0,1,0,-94.0,1,0.5,0.5,1,40,4635.5,356.576923,943.402438,5,3
2017/4/26 14:20,A386766109620026363,2017,8,6,0,1,0,-102.0,2,1.0,0.0,0,30,674.0,134.8,124.157963,2,2
2017/3/20 5:51,A952231384223356701,2017,1,29,1,1,0,50.0,1,1.0,0.0,1,43,316.0,158.0,42.4264068,5,2
2017/2/24 13:37,A219442077342257632,2017,9,20,1,1,1,-208.0,2,1.0,0.0,1,32,304.2,76.05,53.1651828,1,5
2017/3/18 14:15,A398319195483020471,2016,7,22,0,1,0,239.0,3,0.25,0.75,1,54,2695.4,898.466666,1463.59256,5,3
2017/3/4 13:20,A385737842412921572,2015,8,29,1,1,0,553.0,5,0.33333333,0.66666666,1,64,53522.4,504.928301,1038.3166,1,3
2017/3/5 11:58,A384443179330187208,2017,7,24,0,1,0,-141.0,5,0.25,0.75,1,52,53638.86,483.232973,1056.76399,3,2
2017/3/5 13:36,A127467105011075113,2015,4,26,1,1,1,679.0,2,0.0,1.0,0,58,10.0,5.0,0.0,1,5
2016/6/20 17:07,A145334395358087013,2017,3,8,0,1,1,-261.0,1,1.0,0.0,0,51,8564.0,4282.0,1829.99235,4,3
2017/4/18 14:07,A369505306058302890,2017,9,14,0,1,0,-149.0,2,0.5,0.5,1,39,9116.8,1823.36,2365.86146,1,3
2016/5/5 19:02,A142738201866400039,2017,8,18,0,1,1,-470.0,1,0.66666666,0.33333333,0,40,484.9,121.225,81.6149649,1,4
2016/9/30 8:12,A724007739155834015,2016,3,24,0,1,0,190.0,1,1.0,0.0,0,57,6022.43,401.495333,684.252727,5,3
2017/3/16 14:13,A348669768089958594,2017,9,26,0,1,1,-194.0,3,0.75,0.25,0,55,194315.8,482.173201,1112.95917,1,2
2016/6/17 19:38,A918379837262329739,2017,7,6,1,1,1,-384.0,6,0.875,0.125,1,52,41353.35,582.441549,1300.26485,4,5
2017/2/12 6:34,A159185277696681298,2016,5,18,0,1,1,270.0,1,1.0,0.0,1,34,2703.5,386.214285,914.507057,3,5
2017/4/17 13:10,A958501677493353312,2016,8,13,0,1,0,247.0,2,1.0,0.0,1,45,3868.5,1934.25,2595.43544,3,1
2017/4/12 18:39,A424699735029920675,2017,1,9,0,1,0,93.0,3,1.0,0.0,1,62,4955.8,103.245833,118.12909,3,5
2017/3/5 19:46,A278101193853427738,2016,9,15,1,1,0,171.0,1,1.0,0.0,0,59,11787.2,245.566666,543.639803,2,3
2017/3/12 2:38,A415962443799295791,2016,10,6,1,1,1,157.0,4,1.0,0.0,0,60,10871.95,319.763235,563.891889,1,5
2016/9/30 8:12,A832472650415231154,2016,3,24,0,1,1,190.0,1,1.0,0.0,0,46,6022.43,401.495333,684.252727,2,5
2017/3/22 20:12,A786316697391181366,2017,5,26,1,1,1,-65.0,5,0.6,0.4,1,26,33550.01,621.296481,1571.52435,4,2
2017/3/4 16:07,A910363477228546449,2015,6,11,1,1,0,632.0,3,0.66666666,0.33333333,1,42,43346.73,380.234473,678.793235,3,4
2016/8/12 14:55,A770618194550722919,2015,9,22,1,1,1,325.0,2,0.33333333,0.66666666,1,32,19809.0,2476.125,1941.07396,4,1
2017/4/6 15:07,A608823742364048903,2016,9,6,0,1,1,212.0,1,1.0,0.0,1,64,14518.0,468.32258,1083.71535,3,2
2016/5/3 20:02,A880605882838000328,2015,10,31,1,1,0,185.0,1,1.0,0.0,1,64,10119.5,632.46875,1097.83342,4,3
2017/4/27 20:32,A586903466935329955,2015,5,17,0,1,1,711.0,3,1.0,0.0,0,29,35126.5,403.752873,1096.25556,1,5
2016/8/14 23:57,A712270069039224437,2015,2,14,1,1,1,547.0,2,1.0,0.0,0,58,848.4,121.2,228.842012,3,2
2017/3/4 9:51,A308987392884385294,2014,5,15,0,1,0,1024.0,5,0.42857142,0.57142857,1,27,44633.8,335.592481,696.203345,2,3
2017/3/16 19:13,A412439959125338213,2016,6,17,0,1,0,272.0,2,0.5,0.5,0,52,2519.0,419.833333,541.119734,5,1
2017/3/26 2:29,A356963410849673976,2017,1,25,0,1,1,60.0,3,0.33333333,0.66666666,1,30,24353.2,497.004081,935.343648,5,1
2017/4/20 22:11,A270644620626823481,2016,5,4,1,1,1,351.0,3,1.0,0.0,0,48,25415.37,270.376276,1040.1693,3,3
2016/12/25 11:57,A385001251272173381,2016,8,28,1,1,0,119.0,1,1.0,0.0,1,33,4281.2,267.575,436.373114,4,3
2017/1/24 12:38,A436281405115461692,2017,5,20,0,1,0,-116.0,4,0.33333333,0.66666666,0,56,620.9,310.45,425.041886,4,4
2017/4/24 13:16,A464048194287998995,2016,11,10,1,1,1,165.0,1,1.0,0.0,0,61,276.0,138.0,0.0,4,5
2016/12/2 21:08,A278403504936251926,2016,8,20,1,1,0,104.0,1,0.66666666,0.33333333,0,60,24517.0,1532.3125,2754.38415,2,1
2017/3/26 9:35,A338621240355347328,2017,9,26,0,1,1,-184.0,5,0.4,0.6,0,53,6298.4,524.866666,1351.14554,3,3
2017/3/25 17:23,A621720136126269700,2016,4,18,0,1,0,341.0,2,1.0,0.0,1,27,37495.58,2884.27538,2976.71081,2,5
2016/6/20 17:07,A150601704937771307,2017,3,8,0,1,1,-261.0,1,1.0,0.0,0,61,8564.0,4282.0,1829.99235,5,4
2016/6/30 10:38,A628902515413471874,2017,5,24,1,1,1,-328.0,2,1.0,0.0,1,55,3892.1,216.227777,434.585706,5,2
2017/3/22 15:33,A506602891968237878,2015,3,8,1,1,0,745.0,2,0.5,0.5,0,46,62156.16,365.62447,876.282911,1,3
2017/2/3 13:20,A391428153295116487,2017,11,9,1,1,1,-279.0,2,0.8,0.2,0,31,327.5,65.5,51.7601197,2,5
2017/2/18 19:55,A847579429000063737,2017,7,8,0,1,1,-140.0,5,0.5,0.5,1,47,23520.4,1022.62608,1842.13457,2,4
2017/3/7 12:08,A213808770374817058,2017,1,24,1,1,0,42.0,2,0.5,0.5,1,45,4579.0,2289.5,410.829039,1,5
2016/8/15 15:29,A482903228532968870,2016,7,19,0,1,0,27.0,1,1.0,0.0,0,46,12974.0,3243.5,3639.20875,3,4
2016/8/27 17:12,A577427397599155911,2016,6,24,1,1,1,64.0,1,1.0,0.0,1,61,7396.96,616.413333,1247.71464,5,4
2016/4/29 9:41,A680664831678939593,2016,8,11,1,1,0,-104.0,3,0.33333333,0.66666666,1,25,1128.9,376.3,542.076535,2,2
2017/4/2 17:39,A258238092344520415,2017,6,5,0,1,1,-64.0,1,1.0,0.0,0,36,11184.4,447.376,746.381912,2,2
2017/4/12 16:59,A188987541198892796,2015,10,19,0,1,0,541.0,3,0.66666666,0.33333333,0,34,40744.5,926.011363,1951.46721,1,3
2017/3/27 16:37,A972537973688748385,2016,9,2,1,1,1,206.0,2,1.0,0.0,1,49,8500.84,303.601428,703.973224,4,1
2017/3/5 12:54,A400665059341133448,2016,10,4,1,1,1,152.0,1,1.0,0.0,1,25,102.9,25.725,49.45,4,5
2017/4/11 13:22,A921334206821664219,2017,5,16,1,1,1,-35.0,1,1.0,0.0,0,48,181.6,90.8,7.07106781,2,4
2017/3/8 14:49,A753100687938142802,2016,1,27,0,1,0,406.0,2,0.5,0.5,1,64,49536.32,252.736326,781.054858,1,2
2017/3/16 9:19,A366220540940715290,2017,2,15,0,1,0,29.0,2,1.0,0.0,1,45,406.4,135.466666,27.0157978,3,4
2017/3/13 15:13,A156635810529089222,2016,10,5,1,1,0,159.0,1,1.0,0.0,0,35,88.9,44.45,16.1927452,2,2
2017/3/28 2:21,A495154624596608723,2016,3,19,1,1,1,374.0,3,0.75,0.25,0,63,109461.38,1013.53129,1868.83746,1,3
2017/4/19 13:27,A875476846371369315,2017,3,4,0,1,0,46.0,1,1.0,0.0,0,28,6735.62,449.041333,815.540988,5,5
2017/4/23 15:18,A610120271127378454,2016,4,4,0,1,1,384.0,3,0.33333333,0.66666666,0,40,13288.04,89.1814765,236.74895,1,1
2016/4/10 19:19,A669661344046720019,2016,3,29,1,1,1,12.0,3,0.5,0.5,1,57,39876.5,1049.38157,1963.13932,4,3
2017/4/23 10:17,A321446066350052119,2017,9,14,1,1,0,-144.0,4,1.0,0.0,1,29,950.0,5.6547619,11.9974987,1,1
2017/3/4 19:58,A323585515735416014,2015,2,25,1,1,1,738.0,5,0.4,0.6,1,64,12161.65,506.735416,485.34371,1,3
2016/12/13 19:49,A249881252879138177,2016,6,20,1,1,0,176.0,2,1.0,0.0,0,51,3823.0,764.6,816.78412,2,5
2017/4/4 23:21,A887414113899168845,2016,8,6,0,1,1,241.0,1,1.0,0.0,0,32,40822.77,1457.95607,2255.07889,3,1
2016/12/23 8:31,A765647774925536190,2017,2,7,1,1,0,-46.0,1,1.0,0.0,0,33,317.0,158.5,127.986327,1,1
2017/4/12 9:09,A482268656852118885,2017,8,16,1,1,1,-126.0,2,1.0,0.0,1,62,48316.7,366.035606,1541.72949,1,3
2017/3/11 18:09,A560511976410189201,2016,12,10,1,1,0,91.0,1,1.0,0.0,0,53,137.0,68.5,43.1335136,5,5
2017/3/16 21:09,A954260986493623177,2016,12,24,1,1,0,82.0,1,1.0,0.0,1,38,2773.7,462.283333,662.368713,4,2
2017/2/28 14:01,A205746214404430117,2017,4,4,1,1,0,-35.0,2,1.0,0.0,1,37,6898.0,3449.0,4737.61543,3,3
2017/1/15 9:19,A766042529416881074,2017,2,28,0,1,1,-44.0,2,1.0,0.0,0,50,104.0,52.0,4.24264068,1,3
2017/4/5 8:11,A331845891060866934,2016,8,7,1,1,0,241.0,2,0.5,0.5,1,27,11196.2,799.728571,1111.11056,5,1
2017/3/19 8:03,A879089793904889633,2017,9,10,0,1,1,-175.0,1,1.0,0.0,0,63,261.96,32.745,18.8655445,1,2
2017/3/28 17:09,A417538534770516896,2015,3,27,0,1,0,732.0,6,0.57142857,0.42857142,0,47,11195.3,310.980555,751.904701,4,1
2016/4/5 15:35,A648130911294640774,2016,1,16,0,1,1,80.0,3,0.66666666,0.33333333,1,54,6225.8,345.877777,428.888724,5,5
2016/5/6 22:10,A346475993740471909,2015,7,20,1,1,0,291.0,3,0.66666666,0.33333333,1,41,11928.15,1084.37727,1832.38641,5,5
2017/3/18 16:18,A455861671381285514,2016,8,22,1,1,0,208.0,5,0.2,0.8,0,47,1451.0,161.222222,134.549041,2,1
2016/12/22 16:07,A170376560448291377,2017,8,21,1,1,0,-242.0,5,0.28571428,0.71428571,0,43,28240.08,300.426383,466.630134,5,2
2017/3/8 14:17,A178038166874224108,2016,9,4,0,1,1,185.0,1,1.0,0.0,1,61,9174.0,764.5,870.442886,4,3
2017/3/16 20:47,A108409308934701591,2016,3,20,0,1,1,361.0,2,1.0,0.0,1,25,19611.0,1225.6875,1118.911,4,2
2016/8/27 22:34,A279781663500258573,2015,10,21,1,1,1,311.0,2,0.5,0.5,0,32,10601.85,1060.185,2060.65602,5,2
2017/3/18 16:18,A690831058678981971,2016,8,22,0,1,0,208.0,5,0.2,0.8,0,47,1451.0,161.222222,134.549041,1,1
2017/4/19 12:21,A152715385555384076,2016,4,1,1,1,1,383.0,5,0.6,0.4,1,57,15561.15,317.574489,862.747472,1,2
2017/4/8 11:50,A681403273850159460,2016,11,5,1,1,0,154.0,1,1.0,0.0,1,46,929.58,61.972,41.1051505,1,2
2017/3/16 22:56,A611263866065321293,2016,4,30,0,1,1,320.0,2,0.5,0.5,1,47,15660.1,711.822727,845.624366,4,3
2017/4/3 14:13,A442434290034756534,2015,12,25,0,1,1,465.0,2,1.0,0.0,0,46,15620.18,411.057368,1235.84575,5,4
2017/4/26 11:07,A325558692322212209,2016,7,15,1,1,0,285.0,2,1.0,0.0,1,63,2264.2,377.366666,626.435218,2,2
2017/3/7 1:01,A578651467253607728,2016,5,13,0,1,0,298.0,1,1.0,0.0,1,58,8910.0,1272.85714,1142.39024,4,4
2017/4/24 7:38,A174257016469445238,2017,6,7,0,1,1,-44.0,1,1.0,0.0,0,29,1223.9,135.988888,79.2934651,5,4
2017/3/28 15:40,A659998525214693026,2016,4,18,1,1,0,344.0,3,1.0,0.0,0,64,42303.13,377.706517,984.288319,4,5
2016/5/10 16:47,A248159585727993628,2016,10,23,0,1,1,-166.0,2,1.0,0.0,0,48,3494.0,388.222222,967.770605,5,5
2017/3/21 19:01,A245035552513560761,2017,1,24,0,1,1,56.0,1,1.0,0.0,1,55,45.4,15.1333333,24.4796514,2,4
2016/11/14 2:33,A733746217386639467,2016,8,25,0,1,1,81.0,1,0.0,1.0,1,62,334.5,66.9,37.323585,5,2
2016/12/13 4:27,A997693090595205155,2016,11,6,1,1,1,37.0,1,1.0,0.0,1,52,99.9,49.95,0.0,2,1
2017/3/5 12:50,A891288181978856352,2016,11,4,0,1,0,121.0,1,1.0,0.0,1,25,415.8,69.3,36.5761671,3,5
2017/3/19 9:46,A402943972414095128,2016,7,31,1,1,0,231.0,1,1.0,0.0,1,41,929.0,154.833333,61.0783649,5,3
2017/3/15 15:52,A132173303382201648,2017,7,14,0,1,1,-121.0,2,0.66666666,0.33333333,0,60,3579.9,511.414285,734.609035,5,1
2017/3/16 11:13,A481561686233843427,2015,7,1,1,1,0,624.0,2,0.5,0.5,1,57,227.0,75.6666666,11.5470053,5,3
2016/12/20 13:40,A410581677824775194,2015,9,10,1,1,1,467.0,3,0.75,0.25,1,58,22875.5,586.551282,1279.06289,1,3
2017/3/21 20:03,A537896752154697674,2015,11,9,1,1,0,498.0,1,1.0,0.0,1,53,1190.15,297.5375,472.470322,3,5
2016/12/24 11:46,A612419135818023283,2016,12,12,1,1,0,12.0,2,1.0,0.0,0,38,5641.0,940.166666,2086.8778,5,2
2017/3/14 11:18,A733601856396717846,2016,3,15,0,1,1,364.0,2,0.5,0.5,0,37,78753.4,703.155357,1501.33965,4,2
2017/4/5 8:55,A987540353207539426,2017,7,22,1,1,1,-108.0,1,1.0,0.0,0,46,2189.0,218.9,62.7896842,3,1
2017/4/21 22:44,A938251606098613693,2016,9,11,1,1,1,222.0,1,1.0,0.0,0,52,8236.9,2745.63333,2827.12997,4,3
2017/3/26 13:41,A320451198180086723,2017,1,7,1,1,0,78.0,2,1.0,0.0,1,41,543.0,271.5,164.75588,2,3
2017/4/8 17:52,A219793977008593319,2016,11,8,0,1,0,151.0,5,0.8,0.2,1,53,22035.01,355.403387,757.541264,2,1
2017/3/6 22:44,A568061968453758776,2014,10,17,0,1,0,871.0,1,0.0,1.0,1,25,6949.3,463.286666,1309.97557,5,1
2017/3/23 19:05,A771498191528888833,2015,11,10,0,1,1,499.0,1,1.0,0.0,1,63,8502.13,202.431666,207.430444,4,3
2017/2/21 11:43,A594322757012629938,2016,12,28,1,1,1,55.0,1,1.0,0.0,0,32,156.4,31.28,6.20620657,4,1
2017/2/23 19:42,A128885266725104165,2016,6,9,1,1,1,259.0,1,1.0,0.0,1,26,6326.66,110.994035,169.61311,3,5
2017/4/15 9:21,A497079498169503666,2017,7,22,1,1,1,-98.0,2,1.0,0.0,0,41,1086.0,67.875,28.0197192,5,3
2017/4/8 17:52,A967650571721852050,2016,11,8,0,1,0,151.0,5,0.8,0.2,1,55,22035.01,355.403387,757.541264,1,3
2017/4/29 16:55,A248667050537742190,2016,8,1,0,1,0,271.0,3,0.6,0.4,1,46,34797.1,404.617441,1065.64866,5,3
2016/4/25 12:50,A832067822492840460,2017,5,5,1,1,0,-375.0,1,1.0,0.0,1,35,47.6,23.8,5.37401153,4,1
2017/3/26 23:16,A623629528378464603,2017,8,14,0,1,1,-141.0,2,1.0,0.0,1,29,998.0,499.0,282.842712,1,4
2017/1/11 7:24,A524445997609258895,2016,10,15,0,1,1,88.0,3,0.66666666,0.33333333,1,34,6220.0,2073.33333,3572.94477,3,1
2017/3/6 14:21,A657428525194250742,2017,1,18,0,1,1,47.0,1,1.0,0.0,1,60,2132.2,142.146666,104.267382,1,2
2016/9/18 11:48,A657648130947848708,2015,9,12,0,1,0,372.0,2,0.5,0.5,1,25,24081.0,1146.71428,1656.06787,1,5
2017/3/27 15:14,A820037955944217257,2016,9,2,0,1,0,206.0,1,1.0,0.0,1,28,4263.8,355.316666,569.98446,5,1
2017/1/4 16:01,A754270556086715045,2014,7,1,1,1,0,918.0,4,0.8,0.2,1,28,78863.9,662.721848,1257.04088,1,2
2017/3/27 18:06,A872384257044367846,2017,7,20,0,1,0,-115.0,4,0.5,0.5,1,33,1331.9,332.975,359.447913,1,5
2016/12/26 9:09,A148226298844810863,2016,10,4,0,1,0,83.0,2,0.5,0.5,1,38,11440.9,1906.81666,2662.68782,3,3
2016/4/12 16:40,A137303974642149975,2014,10,5,1,1,1,555.0,8,0.27272727,0.72727272,1,30,23885.51,411.819137,873.81378,5,3
2017/2/17 13:44,A896428589941575752,2016,5,22,0,1,0,271.0,4,0.5,0.5,0,25,33140.5,138.663179,342.70563,5,1
2016/10/11 17:08,A531622652198929943,2016,12,2,1,1,1,-52.0,1,0.0,1.0,1,39,203.2,67.7333333,32.2008281,5,2
2016/4/20 8:05,A581072048253646799,2015,11,21,1,1,1,151.0,5,0.5,0.5,1,36,25935.75,1729.05,1538.23951,1,2
2017/4/15 17:00,A247907519815318632,2017,4,23,1,1,0,-8.0,1,1.0,0.0,0,50,392.8,78.56,38.6019818,3,1
2017/4/18 20:52,A786466979581328965,2017,8,9,0,1,0,-113.0,1,1.0,0.0,0,38,14842.54,530.090714,1112.2695,4,3
2017/4/21 12:10,A239903004745441521,2016,11,20,1,1,1,152.0,1,0.0,1.0,0,62,8074.2,336.425,1395.83052,3,3
2016/8/27 21:05,A821969851428519119,2016,6,11,1,1,0,77.0,7,0.28571428,0.71428571,1,34,5587.85,155.218055,260.061298,4,4
2017/3/8 8:55,A314993343232358587,2016,4,11,0,1,1,331.0,1,1.0,0.0,0,39,16270.05,312.885576,921.48563,4,3
2017/3/14 23:04,A496785564085591305,2017,6,26,1,1,1,-104.0,2,0.66666666,0.33333333,0,53,9843.1,703.078571,1451.17636,5,2
2017/3/6 18:49,A658844683706441034,2016,9,10,1,1,1,177.0,2,1.0,0.0,1,54,9516.1,559.770588,741.003463,1,1
2016/12/23 9:30,A147297692140629266,2015,3,6,1,1,1,658.0,3,0.5,0.5,0,53,29365.07,238.740406,597.746766,2,2
2017/3/4 23:21,A929197304758542467,2017,5,22,0,1,1,-79.0,3,1.0,0.0,1,60,3251.6,464.514285,648.210697,2,2
2017/4/1 11:16,A934731345452874362,2017,3,18,1,1,1,14.0,1,1.0,0.0,0,46,236.0,118.0,28.2842712,1,4
2017/2/28 14:09,A646516592853982704,2017,6,18,1,1,1,-110.0,1,1.0,0.0,1,44,4441.55,143.275806,447.774302,3,2
2017/3/4 9:47,A185449724012234026,2015,3,23,0,1,1,712.0,5,0.66666666,0.33333333,0,58,12882.29,198.189076,290.980075,5,4
2017/3/15 14:30,A617271763954259151,2017,3,30,0,1,1,-15.0,1,1.0,0.0,0,44,2689.0,179.266666,202.467093,2,3
2017/3/6 22:44,A433041214543951332,2014,10,17,0,1,0,871.0,1,0.0,1.0,1,42,6949.3,463.286666,1309.97557,1,2
2017/3/4 15:51,A375768375043178107,2015,9,13,0,1,1,538.0,3,0.66666666,0.33333333,1,50,37275.15,690.280555,1363.12888,4,1
2017/3/13 15:13,A278359305544776340,2016,10,5,1,1,0,159.0,1,1.0,0.0,0,53,88.9,44.45,16.1927452,3,3
2017/3/7 10:45,A726387817452618143,2016,7,23,1,1,0,227.0,2,1.0,0.0,1,51,5382.35,179.411666,189.378957,4,2
2017/3/4 21:31,A494558469825489128,2016,5,15,0,1,1,293.0,2,0.66666666,0.33333333,0,44,10398.1,577.672222,782.604754,2,1
2017/4/22 10:47,A236318686085657187,2017,7,20,0,1,1,-89.0,1,1.0,0.0,0,57,8983.0,4491.5,2279.00515,3,3
2017/4/8 19:44,A579660118079392132,2017,6,10,0,1,1,-63.0,3,1.0,0.0,1,58,4308.8,478.755555,891.40854,3,1
2017/2/16 0:30,A991641990415954234,2015,11,16,0,1,0,458.0,1,1.0,0.0,1,32,88163.27,801.484272,1399.50058,1,5
2017/2/23 8:35,A784475331007674577,2017,6,18,0,1,0,-115.0,3,0.66666666,0.33333333,0,62,20093.99,717.6425,1047.21714,1,1
2017/4/15 10:19,A747263490621299996,2017,2,22,1,1,0,52.0,1,1.0,0.0,1,43,1331.11,88.7406666,59.3784251,1,3
2016/12/29 14:43,A685947892748995927,2015,12,19,0,1,1,376.0,4,0.25,0.75,1,32,2206.3,137.89375,78.6158208,3,3
2017/3/30 9:05,A695224480741175826,2016,12,16,0,1,1,104.0,1,1.0,0.0,0,32,228.18,25.3533333,42.7428017,2,1
2016/6/18 13:31,A437120422977282615,2016,5,19,1,1,0,30.0,1,1.0,0.0,1,60,2698.0,1349.0,919.238815,4,2
2016/12/28 13:20,A375658367194979128,2016,12,12,1,1,0,16.0,6,0.28571428,0.71428571,0,34,3788.9,631.483333,1406.64743,2,5
2017/3/9 10:52,A894262009874445394,2017,7,19,0,1,0,-132.0,9,0.75,0.25,1,58,4259.26,94.6502222,178.655709,1,4
2016/5/7 4:42,A766572242823960584,2016,7,25,0,1,1,-79.0,2,1.0,0.0,0,36,441.23,49.0255555,34.3189867,5,1
2016/5/21 16:52,A123613854818794381,2016,10,17,1,1,0,-149.0,1,1.0,0.0,0,65,641.88,42.792,27.0901107,3,5
2017/2/23 14:12,A386657541380325026,2015,9,26,1,1,0,516.0,3,0.5,0.5,1,44,28244.9,263.971028,461.175404,4,4
2016/12/17 23:07,A312729629053074169,2015,11,27,1,1,0,386.0,6,0.71428571,0.28571428,0,30,54459.15,412.569318,995.226764,1,5
2016/5/6 22:10,A203329784970504340,2015,7,20,0,1,0,291.0,3,0.66666666,0.33333333,1,47,11928.15,1084.37727,1832.38641,3,4
2017/2/28 14:02,A540679480934006361,2016,11,10,1,1,1,110.0,1,1.0,0.0,0,29,2985.8,213.271428,168.14477,5,3
2017/4/27 11:49,A497702390416026292,2017,7,8,0,1,1,-72.0,2,0.33333333,0.66666666,1,60,415.0,138.333333,34.5880518,5,4
2017/3/7 19:02,A930816786343781370,2017,7,6,1,1,0,-121.0,2,0.5,0.5,0,40,18257.4,445.302439,830.90441,4,5
