用户ID,认证间隔时间,银行卡数量,储蓄卡比例,信用卡比例,性别,年龄,订单总额,均值,标准差,预留不同电话数量,贷款次数,数据来源标识,审核标识
A403824360450984978,-50.0,3,0.33333333,0.66666666,1.0,62,177.0,88.5,41.7193,2.0,5,2,
A253360335783178969,115.0,2,1.0,0.0,0.0,52,2845.4,406.485714,331.997266,5.0,4,2,
A694309019494476768,237.0,3,0.6,0.4,1.0,52,14770.59,246.1765,770.40667,3.0,2,2,
A724732494568918796,661.0,5,0.33333333,0.66666666,1.0,50,2040.2,340.033333,413.698158,5.0,3,2,
A730679491179478396,-55.0,3,0.33333333,0.66666666,0.0,41,7639.59,166.078043,219.964968,3.0,2,2,
A914246160700294070,235.0,3,0.33333333,0.66666666,0.0,63,45965.5,2553.63888,2669.4236,4.0,4,2,
A820255711301731412,380.0,1,1.0,0.0,0.0,30,5957.83,186.182187,251.110847,1.0,3,2,
A567802073722099705,-154.0,5,0.2,0.8,0.0,43,24337.44,1431.61411,1596.11387,4.0,2,2,
A621534142925121198,-21.0,2,0.5,0.5,1.0,64,6202.9,563.9,1441.94444,4.0,5,2,
A690779216533501878,338.0,1,1.0,0.0,0.0,48,210.8,105.4,132.370389,2.0,3,2,
A645883604595614980,381.0,3,0.66666666,0.33333333,1.0,54,24781.54,652.145789,1737.66792,3.0,2,2,
A579036033926840666,-41.0,3,1.0,0.0,0.0,39,1351.9,450.633333,314.598161,5.0,2,2,
A881400510171669539,-73.0,2,0.33333333,0.66666666,0.0,54,13198.32,128.139029,177.743663,5.0,2,2,
A504286075606604448,31.0,1,1.0,0.0,0.0,50,7274.0,1818.5,1940.47425,2.0,5,2,
A991362268013895222,394.0,1,0.0,1.0,1.0,54,1102.7,73.5133333,48.0363533,4.0,2,2,
A618051351363665841,-87.0,3,0.66666666,0.33333333,0.0,26,34045.74,279.063442,834.442989,2.0,5,2,
A445863881421366136,263.0,3,1.0,0.0,0.0,28,23615.0,3373.57142,2567.47086,5.0,5,2,
A652265216835350025,-279.0,3,0.4,0.6,0.0,49,8399.0,559.933333,1619.73721,3.0,5,2,
A832120972386367138,-67.0,5,0.5,0.5,1.0,44,21998.54,301.349863,560.869703,4.0,2,2,
A101352422431419389,262.0,1,1.0,0.0,0.0,46,1046.9,174.483333,215.557142,5.0,5,2,
A473628971896942590,120.0,1,1.0,0.0,0.0,62,14129.0,2354.83333,2362.04643,1.0,5,2,
A266513184925866496,35.0,1,0.5,0.5,0.0,41,1619.0,323.8,196.060449,4.0,3,2,
A486818188555432279,415.0,4,0.75,0.25,1.0,55,18659.88,518.33,1092.91635,3.0,2,2,
A265895180388473164,278.0,1,1.0,0.0,0.0,36,6.0,1.0,0.0,3.0,3,2,
A846861083847174612,252.0,1,0.5,0.5,1.0,55,23132.01,321.277916,499.651911,3.0,3,2,
A430768222878465341,173.0,1,1.0,0.0,1.0,31,82.82,41.41,3.54967604,5.0,1,2,
A964623620268773408,-125.0,4,0.5,0.5,1.0,47,16178.8,1797.64444,1869.32838,2.0,4,2,
A698874952632973481,-157.0,1,1.0,0.0,0.0,45,562.0,140.5,99.0706818,5.0,3,2,
A715034648235500317,129.0,1,1.0,0.0,0.0,31,12856.15,1168.7409,1707.7641,4.0,2,2,
A221914823603768593,151.0,1,0.0,1.0,0.0,65,293.8,146.9,74.8118974,3.0,4,2,
A993861306873176249,-91.0,1,1.0,0.0,1.0,60,10080.0,5040.0,1764.93852,2.0,2,2,
A302637352267135399,225.0,3,0.5,0.5,1.0,39,15173.6,1379.41818,1654.16847,4.0,2,2,
A729731337957866684,328.0,2,1.0,0.0,1.0,46,17177.6,505.223529,1304.62152,5.0,4,2,
A811439720687405608,-116.0,1,1.0,0.0,1.0,48,3872.0,968.0,754.968432,5.0,3,2,
A345847947337847526,-111.0,4,0.5,0.5,1.0,38,53137.26,432.010243,847.683722,2.0,3,2,
A130282295886273063,-51.0,1,1.0,0.0,1.0,65,1097.0,121.888888,30.4772228,3.0,2,2,
A540144195736572616,51.0,2,0.5,0.5,1.0,50,21577.46,3596.24333,2889.77738,2.0,1,2,
A626417697799765164,81.0,1,1.0,0.0,1.0,40,27572.8,626.654545,1453.21866,5.0,1,2,
A525026960255174866,129.0,2,1.0,0.0,0.0,58,1708.6,106.7875,61.4059484,1.0,4,2,
A873829387481524495,849.0,3,0.5,0.5,0.0,48,39004.6,1114.41714,2013.76668,4.0,2,2,
A709252896701865637,146.0,2,0.5,0.5,1.0,27,3126.9,240.530769,253.625929,3.0,1,2,
A803503507295098511,27.0,2,0.5,0.5,1.0,59,9816.0,3272.0,2809.22747,3.0,1,2,
A552598885374969761,61.0,3,0.66666666,0.33333333,0.0,57,1389.81,126.346363,165.151342,1.0,4,2,
A877713017683575135,-78.0,1,1.0,0.0,0.0,31,2762.94,115.1225,77.4655745,2.0,5,2,
A707666926204747718,72.0,1,1.0,0.0,0.0,60,43.5,21.75,7.4246212,5.0,5,2,
A634814213010190358,11.0,1,1.0,0.0,0.0,40,7629.3,162.325531,196.797125,3.0,2,2,
A203535758235840924,-16.0,4,0.25,0.75,1.0,53,5982.5,997.083333,1076.47668,1.0,4,2,
A298767103221068670,-99.0,3,0.5,0.5,1.0,31,39648.43,219.052099,771.310166,4.0,1,2,
A676254406874287885,44.0,3,0.25,0.75,0.0,50,258.0,129.0,42.4264068,2.0,1,2,
A496891921780657062,-29.0,1,1.0,0.0,1.0,40,4568.3,134.361764,164.68651,2.0,4,2,
A414210089200718810,-56.0,1,1.0,0.0,1.0,64,4854.2,156.587096,151.270655,2.0,4,2,
A705483402969543752,384.0,4,0.5,0.5,0.0,27,11288.71,156.787638,304.707378,1.0,4,2,
A403419217074803771,244.0,3,0.0,1.0,1.0,32,1005.75,125.71875,157.276194,3.0,4,2,
A438106207040432419,-13.0,2,1.0,0.0,1.0,41,3198.9,799.725,1276.88006,2.0,2,2,
A501347067816509920,-230.0,2,0.5,0.5,0.0,63,6200.4,442.885714,1250.18137,2.0,5,2,
A415884224564746660,-1.0,1,1.0,0.0,0.0,53,98.9,49.45,0.6363961,1.0,3,2,
A842444935324919545,394.0,1,0.5,0.5,0.0,44,4470.78,144.218709,206.427875,4.0,2,2,
A181538460131346076,608.0,2,0.33333333,0.66666666,1.0,58,35606.0,523.617647,1115.14851,4.0,2,2,
A795143620148213102,875.0,3,1.0,0.0,1.0,48,23955.0,272.215909,825.163935,5.0,5,2,
A621564870651297245,89.0,1,1.0,0.0,0.0,63,1605.8,229.4,236.107073,3.0,1,2,
A133805236085903378,402.0,1,0.5,0.5,1.0,65,1951.5,114.794117,82.33833,3.0,4,2,
A894149935617380023,163.0,2,0.66666666,0.33333333,0.0,57,1672.94,76.0427272,79.4802878,2.0,4,2,
A309362453472183350,-88.0,1,1.0,0.0,0.0,51,937.5,62.5,92.158311,2.0,2,2,
A427168729031040885,176.0,1,0.0,1.0,1.0,28,3078.2,114.007407,102.045751,2.0,5,2,
A712051192555922656,53.0,3,1.0,0.0,1.0,62,18168.26,491.034054,1019.76997,3.0,4,2,
A835363857779868647,-112.0,3,0.33333333,0.66666666,1.0,34,1114.0,278.5,347.400345,1.0,4,2,
A431525159876829288,216.0,2,0.66666666,0.33333333,0.0,30,1689.0,187.666666,183.223906,5.0,5,2,
A831582980414705082,843.0,2,0.0,1.0,0.0,36,4362.9,1090.725,1206.7492,4.0,3,2,
A571270433425090534,247.0,4,0.5,0.5,0.0,38,14148.22,643.100909,965.707092,2.0,3,2,
A207842920531432644,673.0,5,0.16666666,0.83333333,0.0,26,82694.28,269.362475,591.28083,3.0,4,2,
A223594630224643393,239.0,1,1.0,0.0,0.0,63,6812.8,162.209523,178.86107,2.0,3,2,
A499344498033790823,-13.0,1,1.0,0.0,1.0,49,17514.3,473.359459,942.908153,2.0,4,2,
A523622744627831563,-194.0,6,0.66666666,0.33333333,1.0,59,15988.62,158.303168,401.97609,2.0,2,2,
A499708289941659945,776.0,3,0.4,0.6,1.0,48,3671.34,166.87909,289.917507,1.0,2,2,
A280161137547536098,984.0,7,0.28571428,0.71428571,1.0,60,27893.7,151.596195,427.766232,1.0,4,2,
A265577153984547037,362.0,1,1.0,0.0,1.0,47,43353.76,1171.72324,1776.32861,3.0,2,2,
A759009340487490176,448.0,5,0.71428571,0.28571428,1.0,26,29769.65,250.165126,361.536495,3.0,3,2,
A153107053821211715,95.0,3,0.4,0.6,1.0,51,5900.34,163.898333,374.409298,4.0,1,2,
A976744727719775861,44.0,2,0.5,0.5,1.0,26,7006.0,3503.0,4843.68145,2.0,5,2,
A770927485582760924,10.0,4,0.75,0.25,1.0,56,1808.0,139.076923,94.8089847,5.0,2,2,
A247667853035928281,-100.0,3,0.33333333,0.66666666,1.0,59,1115.0,371.666666,373.979054,3.0,4,2,
A653136466754246934,225.0,3,0.66666666,0.33333333,0.0,34,150.0,21.4285714,8.9973541,1.0,5,2,
A203474979084701539,445.0,1,1.0,0.0,1.0,25,12370.3,1546.2875,2390.82057,2.0,5,2,
A166261346183027793,-121.0,4,0.75,0.25,1.0,56,36905.1,401.142391,901.64529,1.0,5,2,
A539758972998699853,69.0,3,0.33333333,0.66666666,1.0,54,8509.6,212.74,336.334626,1.0,4,2,
A482160313542661227,-79.0,1,1.0,0.0,0.0,42,8678.74,289.291333,629.592354,3.0,5,2,
A744143457551555544,165.0,2,0.5,0.5,1.0,36,3498.0,1166.0,1029.40128,5.0,5,2,
A364182021072106658,-85.0,2,0.66666666,0.33333333,0.0,46,2923.41,417.63,830.602236,5.0,2,2,
A934164924195996412,401.0,3,0.66666666,0.33333333,1.0,63,10445.6,204.815686,330.228986,5.0,2,2,
A972959256740766213,539.0,2,0.66666666,0.33333333,0.0,43,44889.19,404.407117,1144.47742,5.0,3,2,
A973330343643521515,601.0,2,1.0,0.0,0.0,50,14915.84,281.430943,801.351185,2.0,1,2,
A690575832350008645,115.0,1,1.0,0.0,0.0,49,984.4,109.377777,103.67503,5.0,2,2,
A572581372644283173,120.0,1,1.0,0.0,1.0,48,7894.8,328.95,558.4458,4.0,5,2,
A887201084228890716,70.0,1,1.0,0.0,1.0,49,298.4,42.6285714,28.8773102,4.0,4,2,
A237744559822544924,247.0,1,1.0,0.0,0.0,25,20003.9,540.645945,600.34775,1.0,1,2,
A673285148174516366,262.0,2,0.66666666,0.33333333,1.0,27,20.0,10.0,0.0,4.0,1,2,
A276148696258420313,-30.0,1,1.0,0.0,1.0,46,450.7,90.14,89.6868886,4.0,1,2,
A176131448533918183,407.0,7,0.28571428,0.71428571,1.0,46,65565.8,745.065909,1413.75709,2.0,1,2,
A934057889543870941,-63.0,8,0.2,0.8,1.0,48,33752.8,255.70303,466.019703,2.0,5,2,
A901232842140704228,180.0,2,0.5,0.5,0.0,35,2728.0,1364.0,1887.9751,4.0,2,2,
A620619899101622316,18.0,1,1.0,0.0,1.0,30,1312.0,187.428571,490.159789,3.0,5,2,
A643549064851476494,441.0,2,1.0,0.0,0.0,50,6654.2,1109.03333,2635.16355,4.0,3,2,
A501669631672082040,-253.0,3,1.0,0.0,1.0,64,18004.86,450.1215,761.095185,2.0,5,2,
A547780792364827353,290.0,1,1.0,0.0,0.0,59,1074.6,71.64,27.3911755,2.0,3,2,
A866374042272798920,-7.0,1,1.0,0.0,0.0,45,953.3,105.922222,120.506584,2.0,3,2,
A800789336481892315,193.0,2,0.5,0.5,0.0,48,1198.0,599.0,0.0,2.0,5,2,
A556032775980655965,-242.0,1,1.0,0.0,1.0,34,156.0,52.0,31.5753068,3.0,5,2,
A338028888588363880,589.0,3,0.75,0.25,1.0,39,24667.93,304.542345,694.708328,3.0,4,2,
A371759785569050735,-281.0,1,1.0,0.0,0.0,43,177.0,59.0,36.0555127,3.0,5,2,
A656805481228182502,197.0,2,1.0,0.0,0.0,64,7420.5,742.05,1509.46752,5.0,2,2,
A402772743891380321,182.0,2,0.5,0.5,0.0,26,2720.2,209.246153,492.004154,3.0,3,2,
A581278528981262069,560.0,2,1.0,0.0,1.0,50,3244.0,294.90909,356.393449,1.0,3,2,
A509355067599639686,358.0,4,0.5,0.5,1.0,42,33449.97,288.36181,688.987824,2.0,5,2,
A709808264391322425,285.0,1,0.0,1.0,0.0,25,17657.0,1261.21428,1977.4077,3.0,3,2,
A949448309155981424,-437.0,1,1.0,0.0,1.0,63,3631.7,113.490625,117.780211,5.0,4,2,
A576199978094364960,-205.0,3,0.66666666,0.33333333,1.0,25,370.0,46.25,50.17646,1.0,5,2,
A149733266905299876,-62.0,6,0.42857142,0.57142857,0.0,43,7425.94,70.7232381,109.682905,1.0,4,2,
A687730824046562436,25.0,2,0.5,0.5,1.0,62,339.3,113.1,95.0895893,2.0,5,2,
A629883833405540870,173.0,1,1.0,0.0,1.0,50,82.82,41.41,3.54967604,5.0,3,2,
A282422463286150189,328.0,4,0.75,0.25,1.0,61,6746.9,1124.48333,768.040338,4.0,5,2,
A783972431865617336,169.0,2,0.5,0.5,1.0,43,388.4,77.68,32.6254042,3.0,4,2,
A576545721881059281,72.0,2,1.0,0.0,1.0,59,297.0,148.5,70.0035713,2.0,3,2,
A863016769270792365,307.0,2,0.33333333,0.66666666,0.0,39,26923.5,434.25,1161.89518,2.0,3,2,
A485329995470387160,290.0,1,1.0,0.0,1.0,29,1074.6,71.64,27.3911755,1.0,4,2,
A610347419397302274,278.0,3,0.33333333,0.66666666,1.0,44,78.3,26.1,20.320433,1.0,4,2,
A292695043689043921,-115.0,2,0.5,0.5,1.0,31,600.4,66.7111111,55.6373625,5.0,1,2,
A915993493357452539,-192.0,5,0.28571428,0.71428571,1.0,50,68225.4,268.603937,1406.32072,2.0,2,2,
A857081527214595466,109.0,10,0.3,0.7,0.0,34,25100.7,392.198437,867.81951,1.0,3,2,
A624355636503681027,188.0,2,1.0,0.0,0.0,59,10130.25,206.739795,629.572677,1.0,1,2,
A635911744942683164,-397.0,2,0.75,0.25,1.0,39,3179.8,635.96,1266.72495,4.0,1,2,
A817716017170461578,588.0,1,1.0,0.0,1.0,56,5981.05,124.605208,175.98446,2.0,2,2,
A831339052177104288,-123.0,4,0.4,0.6,1.0,49,29439.94,414.647042,979.233929,5.0,3,2,
A509855344246342603,776.0,3,0.5,0.5,0.0,36,51706.49,416.987822,970.909478,4.0,1,2,
A262093721338841038,46.0,1,1.0,0.0,0.0,35,136.0,68.0,0.0,3.0,2,2,
A382038931983003692,258.0,3,0.66666666,0.33333333,0.0,63,244.4,81.4666666,21.8415506,4.0,3,2,
A703131971743232834,-79.0,1,1.0,0.0,0.0,51,10697.0,1528.14285,1300.12517,2.0,3,2,
A105199073325388895,325.0,2,1.0,0.0,0.0,51,346609.67,7702.43711,38204.4723,3.0,1,2,
A534131418993699529,774.0,2,0.33333333,0.66666666,1.0,47,3667.3,111.130303,218.881097,3.0,2,2,
A824358600234640457,249.0,4,0.25,0.75,1.0,54,4146.38,460.708888,765.598886,1.0,1,2,
A427326628405027736,199.0,1,1.0,0.0,1.0,51,84.9,42.45,4.87903679,1.0,4,2,
A596683145962276206,-111.0,2,0.66666666,0.33333333,1.0,26,1060.9,151.557142,132.49279,4.0,4,2,
A290632452100029513,78.0,1,1.0,0.0,1.0,56,72.7,24.2333333,15.4513214,2.0,4,2,
A679200963269561370,1027.0,4,0.6,0.4,1.0,41,11837.5,169.107142,319.849255,2.0,4,2,
A468711734137239398,-437.0,1,1.0,0.0,1.0,58,3631.7,113.490625,117.780211,4.0,5,2,
A227172694133189465,255.0,1,1.0,0.0,0.0,53,10186.8,377.288888,575.719012,2.0,2,2,
A210450359916266216,56.0,2,0.66666666,0.33333333,0.0,54,637.3,63.73,66.572067,5.0,4,2,
A866360798448863293,71.0,1,0.0,1.0,1.0,39,13976.49,170.445,532.144791,1.0,5,2,
A951743631538184693,-96.0,3,0.66666666,0.33333333,0.0,28,9121.5,3040.5,3553.30223,1.0,4,2,
A739739702190981597,1022.0,7,0.33333333,0.66666666,1.0,56,162669.69,888.905409,2902.40032,4.0,3,2,
A403174605281806105,155.0,2,0.33333333,0.66666666,1.0,58,800.9,266.966666,375.070931,5.0,3,2,
A691507046580051239,39.0,3,0.33333333,0.66666666,1.0,61,22647.0,2264.7,2819.04671,5.0,4,2,
A659093743062732393,536.0,2,0.66666666,0.33333333,1.0,26,302.0,75.5,64.4282546,1.0,5,2,
A229152213539981851,401.0,3,0.66666666,0.33333333,0.0,62,10445.6,204.815686,330.228986,3.0,5,2,
A660101120902694709,-199.0,7,0.5,0.5,1.0,26,39475.62,443.546292,936.943412,3.0,4,2,
A933200642162590922,-80.0,1,1.0,0.0,0.0,29,356.7,59.45,23.8797613,2.0,5,2,
A584845033293043593,-148.0,4,0.4,0.6,0.0,40,58319.95,226.925875,572.943639,5.0,3,2,
A663804891436924618,31.0,1,0.5,0.5,0.0,58,2198.9,732.966666,1241.92355,5.0,2,2,
A181079552642621383,218.0,2,1.0,0.0,0.0,51,8436.72,205.773658,607.923172,1.0,4,2,
A221525886489929612,169.0,2,1.0,0.0,0.0,63,3057.66,76.4415,120.625457,2.0,1,2,
A165959361571092399,-29.0,2,1.0,0.0,0.0,57,18363.0,6121.0,462.457565,2.0,1,2,
A293563778040965487,82.0,1,1.0,0.0,0.0,50,69.99,34.995,21.2061323,5.0,2,2,
A532007341288387391,78.0,1,0.5,0.5,1.0,39,104.98,52.49,45.9760829,2.0,4,2,
A573406046826602052,562.0,2,0.33333333,0.66666666,0.0,54,3264.42,105.303871,109.999052,2.0,5,2,
A106437444800936618,43.0,1,0.5,0.5,0.0,32,238.0,119.0,28.2842712,5.0,3,2,
A393932598709628173,96.0,2,0.5,0.5,1.0,54,6574.9,313.090476,463.909066,4.0,1,2,
A567984379731415971,-207.0,1,1.0,0.0,0.0,51,965.0,193.0,119.730948,1.0,2,2,
A829337260302737275,117.0,2,1.0,0.0,0.0,25,40.0,20.0,26.8700576,4.0,2,2,
A317409470411310647,272.0,5,0.33333333,0.66666666,0.0,37,37738.08,898.525714,2789.29663,2.0,4,2,
A489798875237430393,2.0,1,1.0,0.0,1.0,64,3339.9,556.65,1161.24015,3.0,4,2,
A364730562420700844,348.0,1,1.0,0.0,1.0,29,14655.3,180.929629,356.754369,2.0,2,2,
A114288746986735335,148.0,3,0.5,0.5,1.0,61,54879.67,358.690653,2426.08658,5.0,2,2,
A319371002505579131,-3.0,1,1.0,0.0,1.0,47,8360.5,214.371794,112.784886,2.0,5,2,
A214325023518936757,791.0,3,0.75,0.25,0.0,52,24688.75,561.107954,1373.77197,1.0,3,2,
A192990004638379714,123.0,1,1.0,0.0,1.0,46,32302.75,978.871212,2051.97994,3.0,5,2,
A541217484136790508,21.0,1,1.0,0.0,1.0,40,207.0,69.0,26.4575131,2.0,5,2,
A793588149426732426,75.0,1,1.0,0.0,0.0,54,1394.0,464.666666,472.37097,4.0,4,2,
A554936625072491650,101.0,2,0.5,0.5,0.0,55,100.0,11.1111111,3.33333333,5.0,4,2,
A478158347066806431,24.0,3,0.75,0.25,1.0,49,11240.35,351.260937,655.535283,4.0,2,2,
A488539757149497763,108.0,1,1.0,0.0,1.0,53,963.0,160.5,105.799338,4.0,3,2,
A924869720579370907,101.0,2,0.5,0.5,0.0,51,100.0,11.1111111,3.33333333,2.0,3,2,
A825075451738602809,-80.0,2,0.5,0.5,1.0,50,2051.0,410.2,722.270863,1.0,4,2,
A501809025744145070,132.0,2,0.5,0.5,1.0,42,4702.09,247.478421,569.807863,1.0,1,2,
A160448567052755968,403.0,1,0.0,1.0,0.0,45,757.9,252.633333,164.474932,4.0,3,2,
A158458389850882834,-100.0,3,0.33333333,0.66666666,0.0,59,1115.0,371.666666,373.979054,1.0,1,2,
A934133752250160456,76.0,3,0.5,0.5,1.0,37,12316.64,879.76,1665.77152,2.0,5,2,
A583918195201545291,94.0,2,1.0,0.0,1.0,53,2996.86,13.0867248,30.2249119,4.0,5,2,
A311380355676457849,-14.0,1,1.0,0.0,1.0,62,567.0,94.5,55.9383589,2.0,2,2,
A300685362845339248,228.0,1,0.5,0.5,1.0,60,12224.0,86.6950354,134.994272,2.0,5,2,
A312417210386404336,-89.0,1,0.5,0.5,1.0,40,338.0,169.0,0.0,2.0,5,2,
A145584112238393519,-206.0,5,0.6,0.4,1.0,59,7271.2,403.955555,566.056642,1.0,3,2,
A394152173392195107,57.0,2,0.5,0.5,1.0,65,2059.4,128.7125,184.858493,3.0,4,2,
A417997541840339552,-133.0,3,0.33333333,0.66666666,0.0,27,802.6,100.325,73.764737,3.0,4,2,
A586528595822694246,51.0,2,0.5,0.5,0.0,28,21577.46,3596.24333,2889.77738,2.0,4,2,
A128768436117414041,662.0,4,0.6,0.4,1.0,44,2385.9,477.18,694.345419,5.0,1,2,
A533276842504887808,225.0,2,0.5,0.5,1.0,49,4521.4,645.914285,876.600586,5.0,1,2,
A396450640729021857,682.0,2,0.5,0.5,1.0,30,15049.24,169.092584,337.763539,5.0,2,2,
A631272196908473697,164.0,2,0.5,0.5,1.0,59,9809.0,490.45,1222.27405,5.0,1,2,
A923862671106648767,383.0,1,1.0,0.0,0.0,61,14114.1,1008.15,1615.63794,1.0,2,2,
A473131799366695633,-87.0,1,1.0,0.0,0.0,44,10275.0,158.076923,199.716126,4.0,1,2,
A673526263383788343,115.0,2,1.0,0.0,0.0,26,10000.6,1111.17777,1463.28059,5.0,3,2,
A886124867407324219,-163.0,4,0.5,0.5,1.0,45,25988.24,406.06625,1270.06653,2.0,5,2,
A364103519992231304,-192.0,3,0.5,0.5,1.0,62,3275.14,79.8814634,75.4213766,2.0,3,2,
A390525978054729689,-303.0,1,1.0,0.0,0.0,47,59.5,9.91666666,0.04082482,1.0,3,2,
A543735532162909597,-81.0,2,1.0,0.0,0.0,30,377.0,125.666666,75.7187779,5.0,5,2,
A345914940887781163,490.0,4,0.5,0.5,1.0,50,17027.94,340.5588,574.048983,1.0,2,2,
A171859199344452520,257.0,2,1.0,0.0,1.0,57,99.85,49.925,0.03535533,3.0,3,2,
A141190905124572847,367.0,4,0.75,0.25,0.0,45,17232.4,492.354285,820.876767,1.0,5,2,
A140107041963437456,225.0,3,0.66666666,0.33333333,1.0,34,150.0,21.4285714,8.9973541,2.0,5,2,
A927272550243839410,774.0,2,0.33333333,0.66666666,0.0,38,3667.3,111.130303,218.881097,1.0,1,2,
A314661782655303733,11.0,2,1.0,0.0,1.0,44,6673.75,290.163043,698.172409,5.0,4,2,
A626947791273970920,-169.0,4,0.2,0.8,1.0,45,28094.4,355.625316,1031.68665,3.0,3,2,
A408054550316114218,-71.0,5,0.5,0.5,0.0,62,24138.76,168.802517,302.565982,1.0,2,2,
A455810290221608667,243.0,2,1.0,0.0,0.0,30,14649.03,332.9325,644.806454,3.0,1,2,
A562760402141252227,159.0,1,1.0,0.0,0.0,29,7984.0,1596.8,1409.3524,2.0,3,2,
A973519927601515450,223.0,3,0.0,1.0,0.0,37,1050.0,262.5,103.339247,4.0,3,2,
A380419563634975058,-96.0,1,0.5,0.5,0.0,60,27499.1,808.797058,1591.88239,5.0,5,2,
A544826511051074771,662.0,4,0.6,0.4,1.0,65,2385.9,477.18,694.345419,3.0,5,2,
A403314351574286284,-127.0,1,1.0,0.0,0.0,44,504.0,100.8,67.1766328,1.0,3,2,
A953980620257009764,286.0,1,0.5,0.5,0.0,51,6474.0,809.25,1903.93522,5.0,3,2,
A990127110076342991,-278.0,5,0.33333333,0.66666666,0.0,40,85262.46,631.573777,964.305902,5.0,1,2,
A483724647506287698,317.0,2,1.0,0.0,1.0,28,13112.0,3278.0,0.0,4.0,3,2,
A585718143700907407,-96.0,2,0.5,0.5,0.0,38,859.9,171.98,82.3182968,1.0,1,2,
A150213537843290653,736.0,2,0.75,0.25,1.0,42,31564.45,595.55566,1211.54827,5.0,3,2,
A624850288396108627,-234.0,6,0.33333333,0.66666666,1.0,32,3143.5,449.071428,913.330538,3.0,4,2,
A721706943630055525,-226.0,8,0.5,0.5,0.0,28,74607.89,544.583138,1173.33134,4.0,2,2,
A242542408414002868,277.0,2,1.0,0.0,0.0,34,4314.5,239.694444,481.588076,4.0,3,2,
A418046528525320823,135.0,2,0.5,0.5,1.0,36,641.8,128.36,140.251017,4.0,5,2,
A828595295140095083,246.0,3,0.66666666,0.33333333,1.0,44,1344.0,448.0,576.937604,5.0,5,2,
A392387786982212224,363.0,1,1.0,0.0,1.0,25,8093.38,279.082069,630.951252,3.0,4,2,
A913998051864676591,135.0,3,0.66666666,0.33333333,1.0,28,316.5,105.5,50.0674545,5.0,3,2,
A636101128166968779,617.0,4,0.75,0.25,0.0,30,54635.45,718.8875,1146.08634,1.0,4,2,
A182396627776972546,493.0,3,0.66666666,0.33333333,0.0,41,6526.5,105.266129,140.957735,4.0,5,2,
A578140868083685931,87.0,1,1.0,0.0,1.0,30,140.0,46.6666666,17.6729548,2.0,2,2,
A758104621051884205,297.0,5,0.33333333,0.66666666,1.0,62,13350.85,667.5425,1209.24138,4.0,5,2,
A321579946661806539,530.0,1,0.0,1.0,0.0,52,927.8,185.56,181.726905,4.0,2,2,
A659550029638957167,645.0,4,0.5,0.5,1.0,61,43451.35,523.510241,910.593134,1.0,3,2,
A190645241944555559,51.0,2,0.5,0.5,1.0,62,973.9,74.9153846,44.9359886,2.0,2,2,
A479718240429562730,712.0,4,0.25,0.75,0.0,58,22045.6,185.257142,549.024631,2.0,3,2,
A954830435962745432,255.0,3,0.4,0.6,0.0,36,7076.94,353.847,1446.51463,1.0,5,2,
A314661989411178298,256.0,6,0.33333333,0.66666666,1.0,26,14480.9,905.05625,900.598103,1.0,1,2,
A718447398022662175,56.0,1,1.0,0.0,0.0,46,437.0,218.5,239.709198,5.0,2,2,
A175383783571784972,498.0,3,0.6,0.4,1.0,42,70940.85,596.141596,1024.25587,2.0,1,2,
A422751222793560993,44.0,1,1.0,0.0,1.0,60,11575.0,3858.33333,1267.76982,1.0,4,2,
A646281151105825053,223.0,3,0.0,1.0,0.0,28,1050.0,262.5,103.339247,1.0,3,2,
A968135820765374237,-88.0,5,0.33333333,0.66666666,0.0,39,20299.75,451.105555,965.47597,1.0,5,2,
A283383650328584545,268.0,2,0.66666666,0.33333333,0.0,52,4239.34,52.3375308,45.9195784,5.0,3,2,
A318567516113275985,-145.0,3,0.75,0.25,0.0,46,18486.8,369.736,1022.57588,4.0,2,2,
A485443816135757542,159.0,4,0.5,0.5,1.0,30,90.0,45.0,0.0,2.0,3,2,
A209788025154269899,173.0,2,0.5,0.5,0.0,49,536.9,134.225,88.1218994,4.0,2,2,
A860015070126001285,312.0,4,0.57142857,0.42857142,1.0,58,73429.61,464.744367,1503.73656,5.0,1,2,
A232047117291946557,329.0,1,0.5,0.5,1.0,51,13352.5,404.621212,1011.027,3.0,1,2,
A162678059044539429,127.0,2,1.0,0.0,0.0,25,1935.6,120.975,109.414529,5.0,2,2,
A882891207573515262,-60.0,2,1.0,0.0,0.0,49,696.4,63.3090909,74.3740338,5.0,5,2,
A830873618241426549,320.0,2,1.0,0.0,1.0,59,34044.48,558.106229,1474.19875,3.0,5,2,
A506118642296062786,362.0,2,0.5,0.5,0.0,59,17175.04,318.056296,725.136476,4.0,1,2,
A379759223422974267,-120.0,2,0.5,0.5,0.0,51,29836.53,226.034318,385.755956,2.0,2,2,
A391849546381623199,104.0,2,0.5,0.5,1.0,64,3021.75,83.9375,77.7976554,2.0,5,2,
A964998320489373581,382.0,2,0.66666666,0.33333333,0.0,63,22767.4,413.952727,708.156598,4.0,2,2,
A396668027924381758,-12.0,4,1.0,0.0,1.0,29,313.0,52.1666666,31.948062,5.0,2,2,
A197698115912346816,-99.0,3,0.66666666,0.33333333,1.0,64,5007.1,200.284,285.201073,4.0,3,2,
A859634419651419532,-161.0,2,1.0,0.0,1.0,34,253.0,63.25,51.6357434,2.0,1,2,
